DATE,THREEFY5
2001-12-26,4.6211
2001-12-27,4.5558
2001-12-28,4.5500
2001-12-31,4.4700
2002-01-01,.
2002-01-02,4.5727
2002-01-03,4.5547
2002-01-04,4.5725
2002-01-07,4.4820
2002-01-08,4.4650
2002-01-09,4.4493
2002-01-10,4.3517
2002-01-11,4.2362
2002-01-14,4.2206
2002-01-15,4.1960
2002-01-16,4.2076
2002-01-17,4.3040
2002-01-18,4.2784
2002-01-21,.
2002-01-22,4.3073
2002-01-23,4.3844
2002-01-24,4.4274
2002-01-25,4.4691
2002-01-28,4.4892
2002-01-29,4.3866
2002-01-30,4.3751
2002-01-31,4.4291
2002-02-01,4.3971
2002-02-04,4.3194
2002-02-05,4.2879
2002-02-06,4.3091
2002-02-07,4.3289
2002-02-08,4.2969
2002-02-11,4.3015
2002-02-12,4.3601
2002-02-13,4.4074
2002-02-14,4.3740
2002-02-15,4.2940
2002-02-18,.
2002-02-19,4.2935
2002-02-20,4.2943
2002-02-21,4.2857
2002-02-22,4.2548
2002-02-25,4.2684
2002-02-26,4.3325
2002-02-27,4.2644
2002-02-28,4.2899
2002-03-01,4.3922
2002-03-04,4.4446
2002-03-05,4.4594
2002-03-06,4.4852
2002-03-07,4.6405
2002-03-08,4.7787
2002-03-11,4.8079
2002-03-12,4.8021
2002-03-13,4.7560
2002-03-14,4.8601
2002-03-15,4.8534
2002-03-18,4.8426
2002-03-19,4.8353
2002-03-20,4.9012
2002-03-21,4.9229
2002-03-22,4.9492
2002-03-25,4.9657
2002-03-26,4.9134
2002-03-27,4.8947
2002-03-28,4.9482
2002-03-29,.
2002-04-01,4.9679
2002-04-02,4.8956
2002-04-03,4.8194
2002-04-04,4.7986
2002-04-05,4.7302
2002-04-08,4.7394
2002-04-09,4.7112
2002-04-10,4.7135
2002-04-11,4.6951
2002-04-12,4.6480
2002-04-15,4.6126
2002-04-16,4.6436
2002-04-17,4.6641
2002-04-18,4.6547
2002-04-19,4.6410
2002-04-22,4.6267
2002-04-23,4.6277
2002-04-24,4.5593
2002-04-25,4.5267
2002-04-26,4.4918
2002-04-29,4.5214
2002-04-30,4.5170
2002-05-01,4.4789
2002-05-02,4.5071
2002-05-03,4.4599
2002-05-06,4.4670
2002-05-07,4.4443
2002-05-08,4.5705
2002-05-09,4.5605
2002-05-10,4.5004
2002-05-13,4.5625
2002-05-14,4.6517
2002-05-15,4.6319
2002-05-16,4.5728
2002-05-17,4.6332
2002-05-20,4.5844
2002-05-21,4.5380
2002-05-22,4.4869
2002-05-23,4.4998
2002-05-24,4.5066
2002-05-27,.
2002-05-28,4.5096
2002-05-29,4.4575
2002-05-30,4.3974
2002-05-31,4.4079
2002-06-03,4.3943
2002-06-04,4.3585
2002-06-05,4.3825
2002-06-06,4.3529
2002-06-07,4.3939
2002-06-10,4.3819
2002-06-11,4.3353
2002-06-12,4.2938
2002-06-13,4.2472
2002-06-14,4.1549
2002-06-17,4.1781
2002-06-18,4.1677
2002-06-19,4.0737
2002-06-20,4.1299
2002-06-21,4.0947
2002-06-24,4.1418
2002-06-25,4.1512
2002-06-26,4.0360
2002-06-27,4.0931
2002-06-28,4.1235
2002-07-01,4.1141
2002-07-02,4.0364
2002-07-03,4.0244
2002-07-04,.
2002-07-05,4.1254
2002-07-08,4.0963
2002-07-09,4.0235
2002-07-10,3.8995
2002-07-11,3.8767
2002-07-12,3.8392
2002-07-15,3.8433
2002-07-16,3.9212
2002-07-17,3.8949
2002-07-18,3.8367
2002-07-19,3.7770
2002-07-22,3.6816
2002-07-23,3.6186
2002-07-24,3.6329
2002-07-25,3.5565
2002-07-26,3.5204
2002-07-29,3.6776
2002-07-30,3.7336
2002-07-31,3.6076
2002-08-01,3.5338
2002-08-02,3.3808
2002-08-05,3.3012
2002-08-06,3.4098
2002-08-07,3.3453
2002-08-08,3.4056
2002-08-09,3.3537
2002-08-12,3.3197
2002-08-13,3.2339
2002-08-14,3.2481
2002-08-15,3.3328
2002-08-16,3.4577
2002-08-19,3.4670
2002-08-20,3.3628
2002-08-21,3.3689
2002-08-22,3.4372
2002-08-23,3.3981
2002-08-26,3.3702
2002-08-27,3.4267
2002-08-28,3.3862
2002-08-29,3.3274
2002-08-30,3.2964
2002-09-02,.
2002-09-03,3.1506
2002-09-04,3.1098
2002-09-05,3.0519
2002-09-06,3.1600
2002-09-09,3.1963
2002-09-10,3.1804
2002-09-11,3.2365
2002-09-12,3.1812
2002-09-13,3.1259
2002-09-16,3.1089
2002-09-17,3.0789
2002-09-18,3.0629
2002-09-19,2.9946
2002-09-20,2.9814
2002-09-23,2.9146
2002-09-24,2.8941
2002-09-25,2.9696
2002-09-26,2.9849
2002-09-27,2.8980
2002-09-30,2.8062
2002-10-01,2.8647
2002-10-02,2.8588
2002-10-03,2.8565
2002-10-04,2.8536
2002-10-07,2.8186
2002-10-08,2.8283
2002-10-09,2.7805
2002-10-10,2.8127
2002-10-11,2.9359
2002-10-14,.
2002-10-15,3.1674
2002-10-16,3.1988
2002-10-17,3.2823
2002-10-18,3.2757
2002-10-21,3.3635
2002-10-22,3.3984
2002-10-23,3.3867
2002-10-24,3.3052
2002-10-25,3.2267
2002-10-28,3.1597
2002-10-29,3.0422
2002-10-30,3.0107
2002-10-31,2.9543
2002-11-01,3.0132
2002-11-04,3.0707
2002-11-05,3.1004
2002-11-06,3.1118
2002-11-07,3.0167
2002-11-08,2.9953
2002-11-11,.
2002-11-12,2.9670
2002-11-13,2.9480
2002-11-14,3.0902
2002-11-15,3.1451
2002-11-18,3.1405
2002-11-19,3.1264
2002-11-20,3.2133
2002-11-21,3.2828
2002-11-22,3.3420
2002-11-25,3.3560
2002-11-26,3.2624
2002-11-27,3.4078
2002-11-28,.
2002-11-29,3.3873
2002-12-02,3.3947
2002-12-03,3.4048
2002-12-04,3.3544
2002-12-05,3.2966
2002-12-06,3.2418
2002-12-09,3.1983
2002-12-10,3.1838
2002-12-11,3.1380
2002-12-12,3.1286
2002-12-13,3.1637
2002-12-16,3.2258
2002-12-17,3.2096
2002-12-18,3.1462
2002-12-19,3.0403
2002-12-20,3.0304
2002-12-23,3.0414
2002-12-24,3.0131
2002-12-25,.
2002-12-26,2.9779
2002-12-27,2.8883
2002-12-30,2.8557
2002-12-31,2.8542
2003-01-01,.
2003-01-02,3.0491
2003-01-03,3.0759
2003-01-06,3.1214
2003-01-07,3.0878
2003-01-08,3.0503
2003-01-09,3.2008
2003-01-10,3.2000
2003-01-13,3.1919
2003-01-14,3.1442
2003-01-15,3.1275
2003-01-16,3.1254
2003-01-17,3.0827
2003-01-20,.
2003-01-21,3.0390
2003-01-22,2.9885
2003-01-23,3.0005
2003-01-24,2.9697
2003-01-27,2.9987
2003-01-28,3.0148
2003-01-29,3.0710
2003-01-30,3.0438
2003-01-31,3.0327
2003-02-03,3.0479
2003-02-04,3.0101
2003-02-05,3.0617
2003-02-06,3.0257
2003-02-07,2.9899
2003-02-10,3.0230
2003-02-11,3.0143
2003-02-12,2.9651
2003-02-13,2.9043
2003-02-14,2.9446
2003-02-17,.
2003-02-18,2.9539
2003-02-19,2.9127
2003-02-20,2.8713
2003-02-21,2.8985
2003-02-24,2.8717
2003-02-25,2.8287
2003-02-26,2.7994
2003-02-27,2.7850
2003-02-28,2.7411
2003-03-03,2.7110
2003-03-04,2.6808
2003-03-05,2.6464
2003-03-06,2.6691
2003-03-07,2.6253
2003-03-10,2.5727
2003-03-11,2.5837
2003-03-12,2.6132
2003-03-13,2.7583
2003-03-14,2.7669
2003-03-17,2.8447
2003-03-18,2.9396
2003-03-19,2.9981
2003-03-20,3.0405
2003-03-21,3.1251
2003-03-24,3.0425
2003-03-25,3.0213
2003-03-26,3.0013
2003-03-27,2.9707
2003-03-28,2.9241
2003-03-31,2.8482
2003-04-01,2.8260
2003-04-02,2.9103
2003-04-03,2.9096
2003-04-04,2.9247
2003-04-07,3.0020
2003-04-08,2.9477
2003-04-09,2.9092
2003-04-10,2.9224
2003-04-11,2.9690
2003-04-14,3.0224
2003-04-15,2.9875
2003-04-16,2.9707
2003-04-17,2.9944
2003-04-18,.
2003-04-21,3.0160
2003-04-22,3.0183
2003-04-23,3.0235
2003-04-24,2.9455
2003-04-25,2.9019
2003-04-28,2.9047
2003-04-29,2.9328
2003-04-30,2.8653
2003-05-01,2.8338
2003-05-02,2.8841
2003-05-05,2.8707
2003-05-06,2.7835
2003-05-07,2.6989
2003-05-08,2.6742
2003-05-09,2.6565
2003-05-12,2.6227
2003-05-13,2.6152
2003-05-14,2.5344
2003-05-15,2.5485
2003-05-16,2.4907
2003-05-19,2.4611
2003-05-20,2.3984
2003-05-21,2.4165
2003-05-22,2.3876
2003-05-23,2.3880
2003-05-26,.
2003-05-27,2.4155
2003-05-28,2.4251
2003-05-29,2.3564
2003-05-30,2.3668
2003-06-02,2.4076
2003-06-03,2.3212
2003-06-04,2.2698
2003-06-05,2.3054
2003-06-06,2.3381
2003-06-09,2.2744
2003-06-10,2.1901
2003-06-11,2.1961
2003-06-12,2.1611
2003-06-13,2.1190
2003-06-16,2.1767
2003-06-17,2.2677
2003-06-18,2.3489
2003-06-19,2.3242
2003-06-20,2.3603
2003-06-23,2.3101
2003-06-24,2.2691
2003-06-25,2.3675
2003-06-26,2.5070
2003-06-27,2.5490
2003-06-30,2.5167
2003-07-01,2.5178
2003-07-02,2.5115
2003-07-03,2.5770
2003-07-04,.
2003-07-07,2.6417
2003-07-08,2.6726
2003-07-09,2.6592
2003-07-10,2.6291
2003-07-11,2.5843
2003-07-14,2.6316
2003-07-15,2.7884
2003-07-16,2.8517
2003-07-17,2.8718
2003-07-18,2.9048
2003-07-21,2.9777
2003-07-22,3.0373
2003-07-23,3.0139
2003-07-24,3.0508
2003-07-25,3.0743
2003-07-28,3.1543
2003-07-29,3.2525
2003-07-30,3.2300
2003-07-31,3.3358
2003-08-01,3.3799
2003-08-04,3.2992
2003-08-05,3.3913
2003-08-06,3.2959
2003-08-07,3.2344
2003-08-08,3.2064
2003-08-11,3.2756
2003-08-12,3.2632
2003-08-13,3.4141
2003-08-14,3.4368
2003-08-15,3.4423
2003-08-18,3.4107
2003-08-19,3.3262
2003-08-20,3.3617
2003-08-21,3.4684
2003-08-22,3.4572
2003-08-25,3.4990
2003-08-26,3.4784
2003-08-27,3.5177
2003-08-28,3.4214
2003-08-29,3.4333
2003-09-01,.
2003-09-02,3.5535
2003-09-03,3.5686
2003-09-04,3.4850
2003-09-05,3.3058
2003-09-08,3.3034
2003-09-09,3.2674
2003-09-10,3.1792
2003-09-11,3.2132
2003-09-12,3.1664
2003-09-15,3.1454
2003-09-16,3.1383
2003-09-17,3.0813
2003-09-18,3.0875
2003-09-19,3.0985
2003-09-22,3.1453
2003-09-23,3.1324
2003-09-24,3.0824
2003-09-25,3.0467
2003-09-26,2.9737
2003-09-29,2.9891
2003-09-30,2.8819
2003-10-01,2.8520
2003-10-02,2.8916
2003-10-03,3.0603
2003-10-06,3.0514
2003-10-07,3.1257
2003-10-08,3.1327
2003-10-09,3.1712
2003-10-10,3.1554
2003-10-13,.
2003-10-14,3.2195
2003-10-15,3.2815
2003-10-16,3.3838
2003-10-17,3.3531
2003-10-20,3.3450
2003-10-21,3.3286
2003-10-22,3.2510
2003-10-23,3.2682
2003-10-24,3.1847
2003-10-27,3.2230
2003-10-28,3.1547
2003-10-29,3.2078
2003-10-30,3.2771
2003-10-31,3.2707
2003-11-03,3.3255
2003-11-04,3.2911
2003-11-05,3.3359
2003-11-06,3.4116
2003-11-07,3.4595
2003-11-10,3.4856
2003-11-11,.
2003-11-12,3.4538
2003-11-13,3.3275
2003-11-14,3.2311
2003-11-17,3.1720
2003-11-18,3.1534
2003-11-19,3.2145
2003-11-20,3.1666
2003-11-21,3.1574
2003-11-24,3.2272
2003-11-25,3.2078
2003-11-26,3.2651
2003-11-27,.
2003-11-28,3.3602
2003-12-01,3.4416
2003-12-02,3.4370
2003-12-03,3.4582
2003-12-04,3.4329
2003-12-05,3.2845
2003-12-08,3.2986
2003-12-09,3.3305
2003-12-10,3.3123
2003-12-11,3.2452
2003-12-12,3.2375
2003-12-15,3.2588
2003-12-16,3.2227
2003-12-17,3.1922
2003-12-18,3.1696
2003-12-19,3.1587
2003-12-22,3.1761
2003-12-23,3.2641
2003-12-24,3.2046
2003-12-25,.
2003-12-26,3.1637
2003-12-29,3.2074
2003-12-30,3.2373
2003-12-31,3.2288
2004-01-01,.
2004-01-02,3.3189
2004-01-05,3.3586
2004-01-06,3.2674
2004-01-07,3.2302
2004-01-08,3.2258
2004-01-09,3.0796
2004-01-12,3.0461
2004-01-13,2.9878
2004-01-14,2.9633
2004-01-15,2.9621
2004-01-16,3.0048
2004-01-19,.
2004-01-20,3.0292
2004-01-21,3.0218
2004-01-22,2.9720
2004-01-23,3.0379
2004-01-26,3.0989
2004-01-27,3.0682
2004-01-28,3.1757
2004-01-29,3.2035
2004-01-30,3.1730
2004-02-02,3.1779
2004-02-03,3.1321
2004-02-04,3.1379
2004-02-05,3.1803
2004-02-06,3.1238
2004-02-09,3.0907
2004-02-10,3.1212
2004-02-11,3.0491
2004-02-12,3.0584
2004-02-13,3.0200
2004-02-16,.
2004-02-17,3.0145
2004-02-18,3.0273
2004-02-19,3.0161
2004-02-20,3.0639
2004-02-23,3.0311
2004-02-24,3.0116
2004-02-25,2.9876
2004-02-26,3.0026
2004-02-27,2.9782
2004-03-01,2.9720
2004-03-02,3.0165
2004-03-03,3.0413
2004-03-04,3.0226
2004-03-05,2.8649
2004-03-08,2.7773
2004-03-09,2.7206
2004-03-10,2.7186
2004-03-11,2.7320
2004-03-12,2.7459
2004-03-15,2.7559
2004-03-16,2.6975
2004-03-17,2.6923
2004-03-18,2.7334
2004-03-19,2.7672
2004-03-22,2.7266
2004-03-23,2.7109
2004-03-24,2.7062
2004-03-25,2.7157
2004-03-26,2.8010
2004-03-29,2.8575
2004-03-30,2.8767
2004-03-31,2.8338
2004-04-01,2.8737
2004-04-02,3.0963
2004-04-05,3.2096
2004-04-06,3.1911
2004-04-07,3.1907
2004-04-08,3.2160
2004-04-09,.
2004-04-12,3.2512
2004-04-13,3.3473
2004-04-14,3.4302
2004-04-15,3.4550
2004-04-16,3.4156
2004-04-19,3.4359
2004-04-20,3.4710
2004-04-21,3.5357
2004-04-22,3.4976
2004-04-23,3.5849
2004-04-26,3.5962
2004-04-27,3.5627
2004-04-28,3.6174
2004-04-29,3.6771
2004-04-30,3.6687
2004-05-03,3.6730
2004-05-04,3.6894
2004-05-05,3.7236
2004-05-06,3.7538
2004-05-07,3.9482
2004-05-10,3.9828
2004-05-11,3.9788
2004-05-12,3.9922
2004-05-13,4.0366
2004-05-14,3.9848
2004-05-17,3.8995
2004-05-18,3.9185
2004-05-19,3.9644
2004-05-20,3.9218
2004-05-21,3.9518
2004-05-24,3.9496
2004-05-25,3.9369
2004-05-26,3.8795
2004-05-27,3.8059
2004-05-28,3.8499
2004-05-31,.
2004-06-01,3.8997
2004-06-02,3.9419
2004-06-03,3.9323
2004-06-04,3.9941
2004-06-07,3.9917
2004-06-08,3.9996
2004-06-09,4.0431
2004-06-10,4.0531
2004-06-11,.
2004-06-14,4.1462
2004-06-15,3.9961
2004-06-16,4.0102
2004-06-17,3.9874
2004-06-18,3.9960
2004-06-21,3.9813
2004-06-22,3.9833
2004-06-23,3.9718
2004-06-24,3.9292
2004-06-25,3.9221
2004-06-28,4.0141
2004-06-29,3.9916
2004-06-30,3.8949
2004-07-01,3.8283
2004-07-02,3.7290
2004-07-05,.
2004-07-06,3.7262
2004-07-07,3.7214
2004-07-08,3.7065
2004-07-09,3.7020
2004-07-12,3.6890
2004-07-13,3.7139
2004-07-14,3.7310
2004-07-15,3.7401
2004-07-16,3.6464
2004-07-19,3.6361
2004-07-20,3.7200
2004-07-21,3.7758
2004-07-22,3.7692
2004-07-23,3.7529
2004-07-26,3.7879
2004-07-27,3.8858
2004-07-28,3.8861
2004-07-29,3.8692
2004-07-30,3.7930
2004-08-02,3.7529
2004-08-03,3.7248
2004-08-04,3.7178
2004-08-05,3.6968
2004-08-06,3.5129
2004-08-09,3.5050
2004-08-10,3.5595
2004-08-11,3.5514
2004-08-12,3.5288
2004-08-13,3.4907
2004-08-16,3.5099
2004-08-17,3.4656
2004-08-18,3.4657
2004-08-19,3.4514
2004-08-20,3.4744
2004-08-23,3.5134
2004-08-24,3.5209
2004-08-25,3.5246
2004-08-26,3.4881
2004-08-27,3.4845
2004-08-30,3.4552
2004-08-31,3.3909
2004-09-01,3.3704
2004-09-02,3.4218
2004-09-03,3.5348
2004-09-06,.
2004-09-07,3.5260
2004-09-08,3.4536
2004-09-09,3.4544
2004-09-10,3.4432
2004-09-13,3.4227
2004-09-14,3.3990
2004-09-15,3.4217
2004-09-16,3.3513
2004-09-17,3.3898
2004-09-20,3.3403
2004-09-21,3.3302
2004-09-22,3.3097
2004-09-23,3.3382
2004-09-24,3.3732
2004-09-27,3.3503
2004-09-28,3.3426
2004-09-29,3.4103
2004-09-30,3.4423
2004-10-01,3.4919
2004-10-04,3.4973
2004-10-05,3.4989
2004-10-06,3.5441
2004-10-07,3.5753
2004-10-08,3.4846
2004-10-11,.
2004-10-12,3.4346
2004-10-13,3.3958
2004-10-14,3.3408
2004-10-15,3.3659
2004-10-18,3.3719
2004-10-19,3.3798
2004-10-20,3.3397
2004-10-21,3.3419
2004-10-22,3.3264
2004-10-25,3.3088
2004-10-26,3.3134
2004-10-27,3.3977
2004-10-28,3.3942
2004-10-29,3.3618
2004-11-01,3.4051
2004-11-02,3.3967
2004-11-03,3.3876
2004-11-04,3.4026
2004-11-05,3.5199
2004-11-08,3.5532
2004-11-09,3.5580
2004-11-10,3.5792
2004-11-11,.
2004-11-12,3.5749
2004-11-15,3.5839
2004-11-16,3.6098
2004-11-17,3.5513
2004-11-18,3.5299
2004-11-19,3.6014
2004-11-22,3.6066
2004-11-23,3.6201
2004-11-24,3.6458
2004-11-25,.
2004-11-26,3.6775
2004-11-29,3.7478
2004-11-30,3.7564
2004-12-01,3.7603
2004-12-02,3.7830
2004-12-03,3.6841
2004-12-06,3.6455
2004-12-07,3.6380
2004-12-08,3.5702
2004-12-09,3.5751
2004-12-10,3.5713
2004-12-13,3.5798
2004-12-14,3.5714
2004-12-15,3.5346
2004-12-16,3.6030
2004-12-17,3.6375
2004-12-20,3.6504
2004-12-21,3.6363
2004-12-22,3.6508
2004-12-23,3.6535
2004-12-24,.
2004-12-27,3.7136
2004-12-28,3.7263
2004-12-29,3.7550
2004-12-30,3.7210
2004-12-31,3.6942
2005-01-03,3.6973
2005-01-04,3.7603
2005-01-05,3.7736
2005-01-06,3.7649
2005-01-07,3.7809
2005-01-10,3.7911
2005-01-11,3.7750
2005-01-12,3.7611
2005-01-13,3.7257
2005-01-14,3.7507
2005-01-17,.
2005-01-18,3.7549
2005-01-19,3.7520
2005-01-20,3.7228
2005-01-21,3.6907
2005-01-24,3.6855
2005-01-25,3.7293
2005-01-26,3.7573
2005-01-27,3.7725
2005-01-28,3.7284
2005-01-31,3.7246
2005-02-01,3.7241
2005-02-02,3.7337
2005-02-03,3.7605
2005-02-04,3.7032
2005-02-07,3.6878
2005-02-08,3.6811
2005-02-09,3.6203
2005-02-10,3.6633
2005-02-11,3.7083
2005-02-14,3.7179
2005-02-15,3.7278
2005-02-16,3.7788
2005-02-17,3.7948
2005-02-18,3.8633
2005-02-21,.
2005-02-22,3.8887
2005-02-23,3.8933
2005-02-24,3.9128
2005-02-25,3.9150
2005-02-28,3.9846
2005-03-01,4.0062
2005-03-02,4.0044
2005-03-03,4.0131
2005-03-04,3.9760
2005-03-07,3.9750
2005-03-08,4.0172
2005-03-09,4.1177
2005-03-10,4.1122
2005-03-11,4.1802
2005-03-14,4.1832
2005-03-15,4.2016
2005-03-16,4.1781
2005-03-17,4.1405
2005-03-18,4.1629
2005-03-21,4.1750
2005-03-22,4.2684
2005-03-23,4.2834
2005-03-24,4.2893
2005-03-25,.
2005-03-28,4.3182
2005-03-29,4.2938
2005-03-30,4.2655
2005-03-31,4.1984
2005-04-01,4.1492
2005-04-04,4.1423
2005-04-05,4.1508
2005-04-06,4.1166
2005-04-07,4.1433
2005-04-08,4.1689
2005-04-11,4.1471
2005-04-12,4.0869
2005-04-13,4.0600
2005-04-14,4.0215
2005-04-15,3.9481
2005-04-18,3.9258
2005-04-19,3.8722
2005-04-20,3.8744
2005-04-21,3.9525
2005-04-22,3.9348
2005-04-25,3.9354
2005-04-26,3.9531
2005-04-27,3.9264
2005-04-28,3.8679
2005-04-29,3.8930
2005-05-02,3.8872
2005-05-03,3.8991
2005-05-04,3.8821
2005-05-05,3.8471
2005-05-06,3.9419
2005-05-09,3.9842
2005-05-10,3.9425
2005-05-11,3.9199
2005-05-12,3.8916
2005-05-13,3.8525
2005-05-16,3.8521
2005-05-17,3.8423
2005-05-18,3.8030
2005-05-19,3.8415
2005-05-20,3.8739
2005-05-23,3.8399
2005-05-24,3.7959
2005-05-25,3.8156
2005-05-26,3.8231
2005-05-27,3.8266
2005-05-30,.
2005-05-31,3.7700
2005-06-01,3.6685
2005-06-02,3.6510
2005-06-03,3.7112
2005-06-06,3.7177
2005-06-07,3.6866
2005-06-08,3.7112
2005-06-09,3.7384
2005-06-10,3.8098
2005-06-13,3.8527
2005-06-14,3.8791
2005-06-15,3.8887
2005-06-16,3.8660
2005-06-17,3.8689
2005-06-20,3.8830
2005-06-21,3.8493
2005-06-22,3.7594
2005-06-23,3.7466
2005-06-24,3.7079
2005-06-27,3.6897
2005-06-28,3.7397
2005-06-29,3.7591
2005-06-30,3.7302
2005-07-01,3.8202
2005-07-04,.
2005-07-05,3.8878
2005-07-06,3.8772
2005-07-07,3.8421
2005-07-08,3.8890
2005-07-11,3.9096
2005-07-12,3.9439
2005-07-13,3.9639
2005-07-14,3.9825
2005-07-15,3.9868
2005-07-18,4.0163
2005-07-19,3.9995
2005-07-20,3.9925
2005-07-21,4.0637
2005-07-22,4.0388
2005-07-25,4.0522
2005-07-26,4.0527
2005-07-27,4.0745
2005-07-28,4.0328
2005-07-29,4.0916
2005-08-01,4.1317
2005-08-02,4.1489
2005-08-03,4.1221
2005-08-04,4.1342
2005-08-05,4.1989
2005-08-08,4.2452
2005-08-09,4.2328
2005-08-10,4.2194
2005-08-11,4.1750
2005-08-12,4.1123
2005-08-15,4.1261
2005-08-16,4.0855
2005-08-17,4.1130
2005-08-18,4.0644
2005-08-19,4.0581
2005-08-22,4.0591
2005-08-23,4.0453
2005-08-24,4.0458
2005-08-25,4.0358
2005-08-26,4.0539
2005-08-29,4.0554
2005-08-30,4.0157
2005-08-31,3.8773
2005-09-01,3.8275
2005-09-02,3.8144
2005-09-05,.
2005-09-06,3.8605
2005-09-07,3.9122
2005-09-08,3.9280
2005-09-09,3.9253
2005-09-12,3.9653
2005-09-13,3.9363
2005-09-14,3.9544
2005-09-15,3.9866
2005-09-16,4.0421
2005-09-19,4.0341
2005-09-20,4.0557
2005-09-21,4.0191
2005-09-22,3.9989
2005-09-23,4.0586
2005-09-26,4.1133
2005-09-27,4.1347
2005-09-28,4.1242
2005-09-29,4.1527
2005-09-30,4.2053
2005-10-03,4.2550
2005-10-04,4.2558
2005-10-05,4.2436
2005-10-06,4.2432
2005-10-07,4.2347
2005-10-10,.
2005-10-11,4.2658
2005-10-12,4.3011
2005-10-13,4.3219
2005-10-14,4.3361
2005-10-17,4.3548
2005-10-18,4.3430
2005-10-19,4.3236
2005-10-20,4.3219
2005-10-21,4.2677
2005-10-24,4.3007
2005-10-25,4.3737
2005-10-26,4.4421
2005-10-27,4.4285
2005-10-28,4.4427
2005-10-31,4.4435
2005-11-01,4.4546
2005-11-02,4.4806
2005-11-03,4.5190
2005-11-04,4.5414
2005-11-07,4.5470
2005-11-08,4.4951
2005-11-09,4.5390
2005-11-10,4.4891
2005-11-11,.
2005-11-14,4.5263
2005-11-15,4.5001
2005-11-16,4.4331
2005-11-17,4.3898
2005-11-18,4.3972
2005-11-21,4.3735
2005-11-22,4.3290
2005-11-23,4.3645
2005-11-24,.
2005-11-25,4.3328
2005-11-28,4.3122
2005-11-29,4.3693
2005-11-30,4.3964
2005-12-01,4.4248
2005-12-02,4.4303
2005-12-05,4.4656
2005-12-06,4.4096
2005-12-07,4.4163
2005-12-08,4.3631
2005-12-09,4.4158
2005-12-12,4.4464
2005-12-13,4.4383
2005-12-14,4.3698
2005-12-15,4.3719
2005-12-16,4.3557
2005-12-19,4.3577
2005-12-20,4.3761
2005-12-21,4.4050
2005-12-22,4.3638
2005-12-23,4.3073
2005-12-26,.
2005-12-27,4.2752
2005-12-28,4.2944
2005-12-29,4.2966
2005-12-30,4.3149
2006-01-02,.
2006-01-03,4.2863
2006-01-04,4.2555
2006-01-05,4.2505
2006-01-06,4.2702
2006-01-09,4.2749
2006-01-10,4.3117
2006-01-11,4.3455
2006-01-12,4.3142
2006-01-13,4.2583
2006-01-16,.
2006-01-17,4.2323
2006-01-18,4.2297
2006-01-19,4.2594
2006-01-20,4.2571
2006-01-23,4.2501
2006-01-24,4.2689
2006-01-25,4.3508
2006-01-26,4.3902
2006-01-27,4.4024
2006-01-30,4.4209
2006-01-31,4.4214
2006-02-01,4.4575
2006-02-02,4.4692
2006-02-03,4.4596
2006-02-06,4.4693
2006-02-07,4.4796
2006-02-08,4.5034
2006-02-09,4.5058
2006-02-10,4.5431
2006-02-13,4.5393
2006-02-14,4.5604
2006-02-15,4.5585
2006-02-16,4.5516
2006-02-17,4.5107
2006-02-20,.
2006-02-21,4.5323
2006-02-22,4.5123
2006-02-23,4.5402
2006-02-24,4.5570
2006-02-27,4.5732
2006-02-28,4.5355
2006-03-01,4.5456
2006-03-02,4.5876
2006-03-03,4.6262
2006-03-06,4.6697
2006-03-07,4.6831
2006-03-08,4.6760
2006-03-09,4.6734
2006-03-10,4.6907
2006-03-13,4.7045
2006-03-14,4.6382
2006-03-15,4.6370
2006-03-16,4.5637
2006-03-17,4.5662
2006-03-20,4.5563
2006-03-21,4.6057
2006-03-22,4.6191
2006-03-23,4.6435
2006-03-24,4.5950
2006-03-27,4.6081
2006-03-28,4.6819
2006-03-29,4.7150
2006-03-30,4.7553
2006-03-31,4.7590
2006-04-03,4.7820
2006-04-04,4.7725
2006-04-05,4.7434
2006-04-06,4.7706
2006-04-07,4.8264
2006-04-10,4.8403
2006-04-11,4.8182
2006-04-12,4.8451
2006-04-13,4.9019
2006-04-14,.
2006-04-17,4.8795
2006-04-18,4.8346
2006-04-19,4.8551
2006-04-20,4.8660
2006-04-21,4.8578
2006-04-24,4.8398
2006-04-25,4.8953
2006-04-26,4.9411
2006-04-27,4.9059
2006-04-28,4.8723
2006-05-01,4.9217
2006-05-02,4.9195
2006-05-03,4.9460
2006-05-04,4.9629
2006-05-05,4.9353
2006-05-08,4.9409
2006-05-09,4.9428
2006-05-10,4.9481
2006-05-11,4.9626
2006-05-12,4.9945
2006-05-15,4.9765
2006-05-16,4.9328
2006-05-17,4.9639
2006-05-18,4.9075
2006-05-19,4.8958
2006-05-22,4.8810
2006-05-23,4.8994
2006-05-24,4.8733
2006-05-25,4.8995
2006-05-26,4.8900
2006-05-29,.
2006-05-30,4.9187
2006-05-31,4.9631
2006-06-01,4.9649
2006-06-02,4.8659
2006-06-05,4.8774
2006-06-06,4.8762
2006-06-07,4.8947
2006-06-08,4.8808
2006-06-09,4.8692
2006-06-12,4.8773
2006-06-13,4.8610
2006-06-14,4.9347
2006-06-15,4.9853
2006-06-16,5.0239
2006-06-19,5.0489
2006-06-20,5.0595
2006-06-21,5.0665
2006-06-22,5.1005
2006-06-23,5.1357
2006-06-26,5.1538
2006-06-27,5.1278
2006-06-28,5.1520
2006-06-29,5.1124
2006-06-30,5.0520
